id,host_id,neighbourhood,latitude,longitude,room_type,price,distance_to_center,zone
31686785,237610509,S. SIRO,45.47072,9.12319,Entire home/apt,100,5.31,4
31689870,14502775,VILLAPIZZONE,45.49307,9.14835,Entire home/apt,70,4.6,4
31691624,18383789,MACIACHINI - MAGGIOLINA,45.49585,9.19353,Private room,55,3.53,3
31698888,57733067,STADERA,45.42099,9.16817,Entire home/apt,70,5.12,4
31699762,284497785,STADERA,45.43507,9.17175,Entire home/apt,82,3.56,3
31701599,237591437,TICINESE,45.45528,9.18052,Entire home/apt,61,1.26,1
31704052,237778297,TICINESE,45.44399,9.18035,Entire home/apt,75,2.39,2
31706834,237806459,ADRIANO,45.50767,9.23901,Entire home/apt,80,6.14,5
31712792,234366772,MECENATE,45.45785,9.25174,Private room,90,4.83,4
31713899,75415971,LORETO,45.49202,9.2122,Private room,65,3.53,3
31727074,9847704,ISOLA,45.49284,9.19023,Entire home/apt,140,3.19,3
31727390,51761028,EX OM - MORIVIONE,45.44244,9.19855,Entire home/apt,280,2.5,2
31728968,238002574,BUENOS AIRES - VENEZIA,45.47693,9.20953,Entire home/apt,58,2.05,2
31729161,9941495,SARPI,45.48203,9.17779,Entire home/apt,100,2.22,2
31732719,101839090,DUOMO,45.46367,9.19419,Entire home/apt,250,0.29,1
31733319,101839090,DUOMO,45.46318,9.19226,Entire home/apt,250,0.17,1
31734683,101839090,DUOMO,45.46167,9.19302,Entire home/apt,280,0.34,1
31742564,31791844,TORTONA,45.45398,9.16611,Entire home/apt,147,2.22,2
31771921,177026733,BRERA,45.47893,9.18616,Private room,180,1.68,2
31793146,238259636,RONCHETTO SUL NAVIGLIO,45.44226,9.13806,Private room,75,4.77,4
31797421,238289151,GUASTALLA,45.45482,9.19915,Entire home/apt,238,1.24,1
31800132,14073375,MACIACHINI - MAGGIOLINA,45.50072,9.20238,Entire home/apt,195,4.17,3
31811980,238415300,MAGENTA - S. VITTORE,45.46665,9.16622,Entire home/apt,450,1.92,2
31813246,22540000,SARPI,45.48567,9.16998,Private room,100,2.88,2
31816261,22482885,DUOMO,45.46027,9.18354,Entire home/apt,500,0.7,1
31816765,238445563,TICINESE,45.45148,9.17805,Entire home/apt,250,1.72,2
31823468,16892945,SARPI,45.47663,9.17696,Private room,65,1.75,2
31825313,13658785,MACIACHINI - MAGGIOLINA,45.49397,9.19603,Private room,70,3.34,3
31830220,27162838,ISOLA,45.49065,9.19087,Private room,100,2.95,2
31830999,59426118,MACIACHINI - MAGGIOLINA,45.49575,9.20438,Entire home/apt,58,3.68,3
31831962,19332141,TORTONA,45.455585,9.166562,Entire home/apt,1000,2.1,2
31832826,52034412,RONCHETTO SUL NAVIGLIO,45.44072,9.14291,Entire home/apt,1000,4.55,4
31847366,238677559,BAGGIO,45.45232,9.09938,Private room,50,7.24,5
31848972,26899811,LORETO,45.48961,9.21855,Entire home/apt,199,3.58,3
31858265,69980139,GIARDINI PORTA VENEZIA,45.47473,9.20423,Hotel room,118,1.59,2
31858520,24685025,GALLARATESE,45.50008,9.11018,Entire home/apt,101,7.44,5
31862050,22540000,SARPI,45.48422,9.16594,Private room,100,2.94,2
31866703,5415073,PARCO FORLANINI - ORTICA,45.4643,9.2404,Private room,92,3.89,3
31868820,231850811,EX OM - MORIVIONE,45.4381,9.19804,Private room,25,2.96,2
31869293,144077726,XXII MARZO,45.46707,9.21211,Entire home/apt,130,1.71,2
31878864,35091391,GHISOLFA,45.4931,9.1583,Entire home/apt,99,4.09,3
31881693,36788421,NAVIGLI,45.45235,9.17491,Entire home/apt,127,1.8,2
31881726,63484433,DERGANO,45.49998,9.18289,Shared room,20,4.03,3
31895841,238068986,MAGGIORE - MUSOCCO,45.50674,9.10476,Entire home/apt,80,8.2,6
31898026,239110531,TORTONA,45.4506,9.1583,Entire home/apt,350,2.94,2
31913083,49239813,CENTRALE,45.49053,9.2043,Private room,200,3.12,3
31915401,42266073,GUASTALLA,45.45621,9.20383,Entire home/apt,150,1.36,1
31917434,65915907,GRECO,45.50581,9.20414,Private room,75,4.75,4
31917607,239282612,UMBRIA - MOLISE,45.45628,9.21931,Entire home/apt,100,2.41,2
31918300,45159113,BRERA,45.47642,9.19089,Entire home/apt,174,1.36,1
31920960,17696875,STADERA,45.43701,9.1776,Entire home/apt,45,3.19,3
31939003,7094381,PORTA ROMANA,45.44804,9.20582,Entire home/apt,150,2.16,2
31941567,13368330,MACIACHINI - MAGGIOLINA,45.5025,9.20141,Private room,52,4.35,3
31941723,2635009,ISOLA,45.48878,9.18348,Entire home/apt,280,2.79,2
31943469,28044789,NAVIGLI,45.44778,9.16732,Private room,94,2.57,2
31946269,239518544,BUENOS AIRES - VENEZIA,45.48135,9.21859,Entire home/apt,221,2.9,2
31948529,239513271,MAGENTA - S. VITTORE,45.46127,9.17094,Entire home/apt,120,1.57,2
31956027,6353779,PADOVA,45.50033,9.22155,Entire home/apt,109,4.69,4
31956295,55761688,CITTA' STUDI,45.4804,9.2352,Private room,70,3.92,3
31970781,51559734,BANDE NERE,45.45821,9.15036,Entire home/apt,83,3.21,3
31970892,58030794,MAGENTA - S. VITTORE,45.45722,9.1715,Entire home/apt,120,1.68,2
31974416,35932263,SARPI,45.48032,9.17777,Entire home/apt,350,2.05,2
31976833,234033739,BUENOS AIRES - VENEZIA,45.47643,9.20522,Entire home/apt,84,1.78,2
31984841,109583812,LAMBRATE,45.47483,9.24385,Entire home/apt,600,4.33,3
31998750,239914999,NAVIGLI,45.44935,9.16086,Entire home/apt,82,2.85,2
32001516,21736789,S. SIRO,45.47105,9.12227,Entire home/apt,800,5.39,4
32001564,6721254,ISOLA,45.4941,9.19079,Entire home/apt,390,3.33,3
32004119,13817358,GRECO,45.4966,9.21213,Entire home/apt,150,3.98,3
32006876,230140176,GIAMBELLINO,45.450920000000004,9.15286,Entire home/apt,181,3.29,3
32012400,17023800,BUENOS AIRES - VENEZIA,45.48135,9.21879,Entire home/apt,140,2.92,2
32016790,237990125,BRERA,45.47749,9.1826,Entire home/apt,90,1.61,2
32017568,240053288,SARPI,45.48179,9.16639,Entire home/apt,81,2.72,2
32033173,240164650,PADOVA,45.50262,9.22586,Entire home/apt,45,5.09,4
32038142,39009617,LORETO,45.49234,9.2172,Entire home/apt,107,3.76,3
32042513,13660460,DERGANO,45.50105,9.18439,Entire home/apt,290,4.13,3
32045383,45283478,BANDE NERE,45.45746,9.14606,Private room,150,3.55,3
32052583,84256819,TICINESE,45.44597,9.17879,Entire home/apt,79,2.23,2
32054257,211168232,PADOVA,45.50422,9.2389,Entire home/apt,116,5.84,4
32060873,24258196,SARPI,45.47884,9.17426,Entire home/apt,120,2.07,2
32064215,17023800,PARCO SEMPIONE,45.47691,9.17956,Entire home/apt,250,1.66,2
32066552,13573310,MACIACHINI - MAGGIOLINA,45.49346,9.2044,Entire home/apt,214,3.43,3
32079944,240584686,GUASTALLA,45.45465,9.20119,Entire home/apt,100,1.35,1
32080592,7248068,GIAMBELLINO,45.44877,9.15099,Entire home/apt,386,3.53,3
32083059,240614195,PAGANO,45.48045,9.16238,Entire home/apt,70,2.85,2
32085318,41351727,LORETO,45.49356,9.22797,Entire home/apt,45,4.38,3
32096992,219455231,PORTA ROMANA,45.45511,9.20702,Entire home/apt,113,1.63,2
32100010,240632152,VIALE MONZA,45.50918,9.22522,Private room,100,5.69,4
32100640,11571493,UMBRIA - MOLISE,45.45041,9.21973,Entire home/apt,136,2.75,2
32101981,14328792,GIAMBELLINO,45.45307,9.14803,Entire home/apt,75,3.54,3
32104198,101839090,BRERA,45.47755,9.18948,Entire home/apt,150,1.49,1
32104603,5625054,SARPI,45.48199,9.16815,Entire home/apt,106,2.64,2
32104786,14594225,BUENOS AIRES - VENEZIA,45.48515,9.2149,Private room,81,3.01,3
32108376,77535283,GHISOLFA,45.48974,9.16648,Entire home/apt,264,3.41,3
32108813,31130939,SARPI,45.48252,9.17887,Private room,90,2.24,2
32114611,240931828,TORTONA,45.4562,9.16342,Private room,100,2.3,2
32117385,46402165,NAVIGLI,45.44949,9.16995,Private room,93,2.29,2
32121057,236707692,NAVIGLI,45.45087,9.1775,Private room,120,1.8,2
32122440,240999515,PORTELLO,45.48638,9.15072,Entire home/apt,171,3.97,3
32122809,16366171,BUENOS AIRES - VENEZIA,45.48172,9.21325,Entire home/apt,95,2.64,2
32125360,202725335,DE ANGELI - MONTE ROSA,45.46776,9.15432,Entire home/apt,141,2.86,2
32125668,236707692,NAVIGLI,45.45102,9.17758,Private room,119,1.78,2
32125735,6409944,NIGUARDA - CA' GRANDA,45.51959,9.19073,Entire home/apt,300,6.17,5
32129458,41178406,SCALO ROMANA,45.44427,9.21056,Entire home/apt,99,2.71,2
32129910,45637100,SARPI,45.48155,9.17288,Private room,89,2.38,2
32132418,9512945,BRERA,45.47385,9.18447,Entire home/apt,97,1.18,1
32137820,80941004,TIBALDI,45.4384,9.17921,Private room,85,3,2
32149652,27693585,BUENOS AIRES - VENEZIA,45.47753,9.20616,Entire home/apt,224,1.92,2
32152044,241192415,S. CRISTOFORO,45.44508,9.15978,Entire home/apt,140,3.21,3
32152503,5702244,DUOMO,45.468105,9.1783739,Private room,243,1.05,1
32154673,3035883,BUENOS AIRES - VENEZIA,45.47521,9.21013,Entire home/apt,300,1.96,2
32155889,58030794,GIAMBELLINO,45.45425,9.1506,Entire home/apt,77,3.31,3
32156796,60884500,DE ANGELI - MONTE ROSA,45.46833,9.15228,Entire home/apt,250,3.02,3
32157080,119894338,PARCO LAMBRO - CIMIANO,45.48689,9.24272,Private room,69,4.79,4
32157812,222741178,ADRIANO,45.50963,9.23737,Entire home/apt,85,6.24,5
32159094,24227018,BUENOS AIRES - VENEZIA,45.4845,9.21832,Private room,80,3.13,3
32159837,13573310,CENTRALE,45.49145,9.20386,Entire home/apt,129,3.21,3
32164288,200542823,LORETO,45.49203,9.22525,Private room,31,4.12,3
32167549,624463,WASHINGTON,45.46377,9.15386,Hotel room,150,2.87,2
32175512,64407331,NAVIGLI,45.44501,9.16298,Entire home/apt,110,3.03,3
32179530,17023800,GUASTALLA,45.45375,9.20266,Entire home/apt,121,1.5,1
32185211,98113861,LAMBRATE,45.4845,9.24189,Entire home/apt,70,4.6,4
32187663,241516186,CENTRALE,45.49237,9.20506,Entire home/apt,114,3.34,3
32188914,18381666,ISOLA,45.49086,9.18891,Entire home/apt,225,2.97,2
32202199,5397258,UMBRIA - MOLISE,45.45363,9.22101,Entire home/apt,55,2.65,2
32202279,237568692,VILLAPIZZONE,45.49687,9.15129,Shared room,9,4.76,4
32205763,230140176,BRERA,45.47101,9.18442,Entire home/apt,152,0.9,1
32206583,13038433,DERGANO,45.5014,9.17984,Entire home/apt,113,4.23,3
32207312,2848811,TIBALDI,45.43748,9.18007,Entire home/apt,66,3.08,3
32207670,93412102,BUENOS AIRES - VENEZIA,45.48377,9.20831,Entire home/apt,52,2.58,2
32207739,5305643,NAVIGLI,45.45102,9.17054,Entire home/apt,350,2.14,2
32209273,26905647,BANDE NERE,45.46666,9.13552,Private room,39,4.31,3
32209358,6499594,TICINESE,45.45288,9.17903,Private room,58,1.55,2
32213263,38931069,BRERA,45.47946,9.19058,Entire home/apt,100,1.7,2
32229361,560841,DE ANGELI - MONTE ROSA,45.48471,9.14577,Private room,96,4.18,3
32231540,241854868,BANDE NERE,45.46468,9.13939,Private room,39,4,3
32231677,183942339,CITTA' STUDI,45.48307,9.22386,Entire home/apt,80,3.34,3
32231718,50504312,GARIBALDI REPUBBLICA,45.48134,9.18564,Entire home/apt,304,1.95,2
32234942,241883203,DERGANO,45.49805,9.18475,Entire home/apt,122,3.8,3
32235650,7266405,MACIACHINI - MAGGIOLINA,45.50195,9.19456,Entire home/apt,120,4.22,3
32238288,33259915,NAVIGLI,45.4517,9.17536,Entire home/apt,80,1.83,2
32243233,15346131,LORETO,45.48812,9.23389,Private room,100,4.31,3
32248033,33259915,STADERA,45.43591,9.17954,Entire home/apt,67,3.26,3
32248764,7630899,CENTRALE,45.4802,9.2034,Private room,120,2.05,2
32249293,75415971,LORETO,45.49188,9.21203,Entire home/apt,91,3.51,3
32249766,52620312,CITTA' STUDI,45.47313,9.22962,Private room,80,3.21,3
32253783,6353779,PADOVA,45.49927,9.21919,Private room,59,4.5,3
32253850,242084399,BRERA,45.47108,9.18498,Entire home/apt,204,0.88,1
32260902,211168232,PADOVA,45.49754,9.23126,Entire home/apt,108,4.89,4
32269302,4327006,ORTOMERCATO,45.45555,9.22497,Entire home/apt,87,2.85,2
32274894,60902076,TICINESE,45.4458,9.18606,Private room,64,2.08,2
32275508,4627719,BOVISA,45.50506,9.16398,Private room,140,5,4
32275715,79137801,LORETO,45.49179,9.21969,Entire home/apt,250,3.82,3
32281516,79530153,S. CRISTOFORO,45.44077,9.15696,Entire home/apt,81,3.7,3
32282100,158317747,S. CRISTOFORO,45.44719,9.15661,Entire home/apt,127,3.26,3
32282347,158317747,LORETO,45.48623,9.23263,Entire home/apt,104,4.1,3
32285467,3039054,ISOLA,45.492,9.18962,Private room,190,3.1,3
32285478,1765009,PORTELLO,45.48387,9.15524,Entire home/apt,200,3.52,3
32288009,161186626,S. CRISTOFORO,45.44547,9.15804,Entire home/apt,100,3.28,3
32295473,1466106,BUENOS AIRES - VENEZIA,45.47002,9.21624,Private room,88,2.11,2
32296404,11436928,CORSICA,45.46055,9.22839,Private room,200,2.98,2
32299302,34097887,GARIBALDI REPUBBLICA,45.48348,9.18855,Entire home/apt,200,2.15,2
32299644,29157431,NAVIGLI,45.45081,9.1746200000000009,Entire home/apt,75,1.94,2
32301634,132791496,TICINESE,45.45096,9.18196,Entire home/apt,147,1.62,2
32303443,83661486,PARCO MONLUE' - PONTE LAMBRO,45.44318,9.2622,Entire home/apt,39,6.06,5
32303660,211168232,PADOVA,45.50163,9.23622,Entire home/apt,357,5.48,4
32307277,236302829,S. SIRO,45.4735,9.1207,Private room,50,5.55,4
32309735,69617526,NAVIGLI,45.44624,9.17472,Private room,280,2.35,2
32320701,154144241,DUOMO,45.46053,9.19225,Entire home/apt,292,0.43,1
32321519,242653194,BRERA,45.47198,9.18927,Entire home/apt,154,0.87,1
32322232,2894188,ISOLA,45.48814,9.18731,Entire home/apt,400,2.68,2
32326533,215351368,BRERA,45.46959,9.18244,Entire home/apt,316,0.87,1
32328564,89483664,MAGGIORE - MUSOCCO,45.5036,9.1275,Entire home/apt,70,6.59,5
32329053,33113340,BRERA,45.47759,9.18222,Entire home/apt,700,1.63,2
32332541,242746109,PAGANO,45.47163,9.16586,Private room,175,2.1,2
32333944,116811912,QT 8,45.48482,9.1418,Private room,60,4.45,3
32337248,242783218,CITTA' STUDI,45.47027,9.23639,Entire home/apt,131,3.64,3
32338177,242791653,TICINESE,45.45005,9.18145,Private room,300,1.73,2
32338353,41489508,VIALE MONZA,45.50884,9.22128,Private room,49,5.52,4
32338633,242794115,NAVIGLI,45.45143,9.17261,Entire home/apt,150,2,2
32346520,119894338,PARCO LAMBRO - CIMIANO,45.4875,9.24241,Private room,50,4.81,4
32348667,53719616,GARIBALDI REPUBBLICA,45.48562,9.18733,Entire home/apt,280,2.4,2
32349298,23019009,BANDE NERE,45.46243,9.13356,Entire home/apt,240,4.45,3
32352584,68787978,PADOVA,45.50388,9.23726,Private room,41,5.73,4
32352725,7164258,XXII MARZO,45.46623,9.20806,Entire home/apt,43,1.39,1
32352852,59946304,GIAMBELLINO,45.45237,9.15105,Entire home/apt,150,3.35,3
32353713,3110598,RIPAMONTI,45.43639,9.20543,Entire home/apt,80,3.3,3
32358940,242961699,MAGENTA - S. VITTORE,45.45947,9.1737,Entire home/apt,220,1.42,1
32360169,21030267,ISOLA,45.48998,9.18756,Private room,89,2.88,2
32371293,27693585,LODI - CORVETTO,45.44206,9.22308,Entire home/apt,231,3.54,3
32375052,243097776,XXII MARZO,45.46675,9.21078,Entire home/apt,200,1.6,2
32377395,243116738,GRECO,45.49675,9.20855,Entire home/apt,729,3.89,3
32377504,146334674,MAGENTA - S. VITTORE,45.45891,9.17655,Private room,200,1.24,1
32391451,151202651,BUENOS AIRES - VENEZIA,45.47041,9.2127,Entire home/apt,70,1.86,2
32392369,22813214,VIGENTINA,45.44839,9.19478,Entire home/apt,182,1.79,2
32394972,22572206,DUOMO,45.46127,9.18459,Private room,70,0.57,1
32399015,133064942,PAGANO,45.47499,9.17058,Entire home/apt,17,1.97,2
32417979,216671308,GIAMBELLINO,45.44988,9.15033,Entire home/apt,115,3.52,3
32420932,243488815,S. CRISTOFORO,45.44314,9.15325,Private room,38,3.74,3
32421011,243489749,CITTA' STUDI,45.47884,9.23723,Entire home/apt,71,3.99,3
32426571,239482774,MACIACHINI - MAGGIOLINA,45.5039,9.19358,Entire home/apt,80,4.43,3
32430399,1826990,DERGANO,45.50487,9.17549,Entire home/apt,45,4.68,4
32431722,209906882,DE ANGELI - MONTE ROSA,45.47773,9.14739,Private room,65,3.69,3
32431895,95030936,PADOVA,45.50103,9.22264,Entire home/apt,50,4.81,4
32433252,243613076,AFFORI,45.52244,9.16826,Entire home/apt,101,6.71,5
32433460,243614991,BUENOS AIRES - VENEZIA,45.47445,9.21185,Private room,150,2.02,2
32440369,192323918,BUENOS AIRES - VENEZIA,45.48508,9.21338,Entire home/apt,170,2.93,2
32441778,5920982,ISOLA,45.48707,9.18653,Private room,65,2.57,2
32454685,167885265,GHISOLFA,45.49206,9.15658,Entire home/apt,200,4.08,3
32455039,20218101,SARPI,45.48266,9.18088,Private room,71,2.19,2
32455693,85908427,MAGENTA - S. VITTORE,45.46162,9.17123,Entire home/apt,100,1.54,2
32457503,3098990,STADERA,45.43713434054026,9.182857795951469,Private room,75,3.07,3
32459950,243854652,BUENOS AIRES - VENEZIA,45.47092,9.21674,Entire home/apt,65,2.18,2
32460397,24606869,BANDE NERE,45.46343,9.14421,Entire home/apt,300,3.62,3
32460775,29273412,CITTA' STUDI,45.47397,9.23217,Entire home/apt,150,3.43,3
32461469,27099900,BUENOS AIRES - VENEZIA,45.47415,9.21369,Entire home/apt,100,2.12,2
32462558,243703420,WASHINGTON,45.46364,9.16095,Private room,300,2.31,2
32463277,243703420,WASHINGTON,45.46542,9.1601,Private room,300,2.38,2
32464483,243873680,GUASTALLA,45.45732,9.19867,Entire home/apt,396,0.99,1
32464559,243873680,GUASTALLA,45.45507,9.20015,Entire home/apt,236,1.26,1
32464578,243873680,GUASTALLA,45.45733,9.20003,Entire home/apt,262,1.06,1
32471412,3035883,DUOMO,45.46219,9.19015,Entire home/apt,655,0.22,1
32480625,242514295,VIALE MONZA,45.50548,9.22151,Entire home/apt,75,5.19,4
32482873,159495743,CORSICA,45.46461,9.22888,Private room,55,2.99,2
32483796,133064942,PAGANO,45.47402,9.16978,Entire home/apt,250,1.96,2
32483932,3327017,CITTA' STUDI,45.47261,9.2262,Entire home/apt,221,2.94,2
32484735,10120198,WASHINGTON,45.46339,9.15342,Entire home/apt,122,2.9,2
32484983,17185831,SCALO ROMANA,45.43571,9.21243,Entire home/apt,76,3.6,3
32486058,244077734,PORTA ROMANA,45.45445,9.2053,Entire home/apt,110,1.58,2
32486812,62516579,RONCHETTO SUL NAVIGLIO,45.44247,9.13208,Entire home/apt,110,5.17,4
32488037,232972954,CORSICA,45.46478,9.22679,Private room,70,2.83,2
32489303,15176260,NAVIGLI,45.4538,9.17204,Entire home/apt,320,1.85,2
32490444,183309760,GUASTALLA,45.45635,9.20309,Private room,190,1.31,1
32492021,4112147,PARCO BOSCO IN CITT,45.46424,9.07613,Entire home/apt,70,8.93,6
32492310,4112147,BAGGIO,45.46296,9.07642,Entire home/apt,70,8.91,6
32492692,17720179,DUOMO,45.45845,9.18093,Entire home/apt,500,0.99,1
32496220,219827290,QUARTO CAGNINO,45.47202,9.10302,Private room,35,6.89,5
32498278,17374171,GUASTALLA,45.45403,9.20143,Entire home/apt,120,1.41,1
32498354,235462416,BOVISA,45.50234,9.1686,Private room,75,4.58,4
32507101,24833950,CITTA' STUDI,45.48437,9.22979,Private room,43,3.8,3
32508223,219827290,QUARTO CAGNINO,45.47146,9.10184,Private room,30,6.97,5
32509338,133920553,DUOMO,45.46645,9.18023,Entire home/apt,219,0.84,1
32509853,59686561,BANDE NERE,45.46637,9.12773,Entire home/apt,84,4.91,4
32510316,28062997,S. CRISTOFORO,45.44637,9.15407,Entire home/apt,150,3.47,3
32511888,291726972,WASHINGTON,45.4662,9.15396,Entire home/apt,186,2.87,2
32513114,29167179,PARCO LAMBRO - CIMIANO,45.49016,9.23766,Private room,96,4.68,4
32513836,244305724,BUENOS AIRES - VENEZIA,45.48242,9.20841,Entire home/apt,101,2.46,2
32515413,244317922,TRIULZO SUPERIORE,45.42529,9.25121,Entire home/apt,65,6.42,5
32516631,244317922,PARCO FORLANINI - ORTICA,45.47176,9.25099,Entire home/apt,30,4.79,4
32518088,244310093,EX OM - MORIVIONE,45.43755,9.19573,Entire home/apt,65,2.99,2
32521655,42390650,GRECO,45.49688,9.20571,Entire home/apt,65,3.83,3
32523502,20555883,LORETO,45.49592,9.21656,Entire home/apt,65,4.07,3
32533110,138131669,RIPAMONTI,45.42583,9.20145,Entire home/apt,88,4.35,3
32534097,10224569,DUOMO,45.46077,9.19223,Entire home/apt,311,0.4,1
32534560,10224569,DUOMO,45.46077,9.19223,Entire home/apt,327,0.4,1
32534791,10224569,DUOMO,45.46077,9.19223,Entire home/apt,464,0.4,1
32537608,247625208,RONCHETTO SUL NAVIGLIO,45.44169,9.14136,Entire home/apt,55,4.59,4
32537745,244503410,GIAMBELLINO,45.44861,9.14008,Private room,55,4.31,3
32537813,138138,DUOMO,45.46037,9.18537,Entire home/apt,167,0.59,1
32540959,39213424,MAGENTA - S. VITTORE,45.46018,9.17344,Entire home/apt,600,1.41,1
32542434,244531791,S. CRISTOFORO,45.43774,9.15606,Entire home/apt,61,3.99,3
32544194,63107354,BRERA,45.47752,9.18827,Private room,200,1.5,1
32550647,46788721,DERGANO,45.50302,9.17735,Entire home/apt,42,4.44,3
32559219,9870911,TORTONA,45.45466,9.16483,Entire home/apt,290,2.27,2
32564652,244715570,DUOMO,45.46371,9.18128,Entire home/apt,220,0.73,1
32564700,25694417,TICINESE,45.44917,9.18047,Entire home/apt,73,1.85,2
32565968,36740867,DUOMO,45.46256,9.18095,Entire home/apt,180,0.77,1
32566069,39839237,PAGANO,45.47089,9.16197,Entire home/apt,100,2.35,2
32568093,244746623,DERGANO,45.50031,9.17679,Entire home/apt,115,4.16,3
32570967,5053160,BRERA,45.47062,9.18185,Entire home/apt,386,0.99,1
32574212,26593537,SARPI,45.47813,9.17881,Shared room,26,1.8,2
32574570,1672606,DERGANO,45.50357,9.17852,Entire home/apt,96,4.48,3
32584454,16805714,GIAMBELLINO,45.4523,9.14806,Private room,50,3.57,3
32584492,173641088,BOVISA,45.50601,9.16594,Entire home/apt,200,5.04,4
32585561,12954817,WASHINGTON,45.46433,9.15763,Entire home/apt,152,2.57,2
32587294,63349951,VIALE MONZA,45.50447,9.2231,Entire home/apt,85,5.15,4
32588022,149851175,BUENOS AIRES - VENEZIA,45.4782,9.20516,Entire home/apt,75,1.93,2
32590761,244950030,LORETO,45.49218,9.21272,Entire home/apt,250,3.56,3
32599692,13564730,SARPI,45.4812,9.17079,Entire home/apt,127,2.44,2
32601475,1761388,CENTRALE,45.49442,9.20849,Private room,400,3.65,3
32602678,18833400,BUENOS AIRES - VENEZIA,45.47951,9.21604,Entire home/apt,400,2.62,2
32609284,226224617,TICINESE,45.45557,9.17696,Private room,180,1.43,1
32609288,215828866,LORETO,45.49467,9.22056,Entire home/apt,83,4.12,3
32610650,30100768,LODI - CORVETTO,45.44005,9.22972,Entire home/apt,280,4.07,3
32611398,44432919,MACIACHINI - MAGGIOLINA,45.49935,9.1933,Entire home/apt,115,3.92,3
32615404,190145024,RONCHETTO SUL NAVIGLIO,45.43667,9.14428,Entire home/apt,350,4.74,4
32623946,5947129,DE ANGELI - MONTE ROSA,45.46732,9.15293,Entire home/apt,90,2.96,2
32624532,4672482,GUASTALLA,45.46379,9.2016,Entire home/apt,125,0.86,1
32625989,146487860,DERGANO,45.49817,9.18544,Entire home/apt,80,3.8,3
32626640,25093888,MAGENTA - S. VITTORE,45.45794,9.17376,Entire home/apt,300,1.48,1
32629031,12750447,BUENOS AIRES - VENEZIA,45.47941,9.20569,Entire home/apt,150,2.07,2
